,Brand,Model,Year,Fuel,Horse Power,Engine Cylinders,Number of Doors,Market Categories,Vehicle Size,Vehicle Style,Miles Per Gallon (MPG),Retail Price
1160,GMC,Acadia,2017,regular unleaded,194.0,4.0,4.0,Crossover,Midsize,4dr SUV,21,38350
1161,GMC,Acadia,2017,regular unleaded,310.0,6.0,4.0,Crossover,Midsize,4dr SUV,18,43750
1162,GMC,Acadia,2017,regular unleaded,194.0,4.0,4.0,Crossover,Midsize,4dr SUV,21,35070
1163,GMC,Acadia,2017,regular unleaded,194.0,4.0,4.0,Crossover,Midsize,4dr SUV,21,32450
1164,GMC,Acadia,2017,regular unleaded,194.0,4.0,4.0,Crossover,Midsize,4dr SUV,21,37070
1165,GMC,Acadia,2017,regular unleaded,310.0,6.0,4.0,Crossover,Midsize,4dr SUV,18,41450
1166,GMC,Acadia,2017,regular unleaded,194.0,4.0,4.0,Crossover,Midsize,4dr SUV,21,34450
1167,GMC,Acadia,2017,regular unleaded,194.0,4.0,4.0,Crossover,Midsize,4dr SUV,21,29070
1168,GMC,Acadia,2017,regular unleaded,310.0,6.0,4.0,Crossover,Midsize,4dr SUV,18,44920
1169,GMC,Acadia,2017,regular unleaded,310.0,6.0,4.0,Crossover,Midsize,4dr SUV,18,46920
1170,GMC,Acadia,2017,regular unleaded,310.0,6.0,4.0,Crossover,Midsize,4dr SUV,18,41750
1171,Hyundai,Accent,2014,regular unleaded,138.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,27,17395
1172,Hyundai,Accent,2014,regular unleaded,138.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,27,14895
1173,Hyundai,Accent,2014,regular unleaded,138.0,4.0,4.0,,Compact,Sedan,27,15645
1174,Hyundai,Accent,2014,regular unleaded,138.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,27,16095
1175,Hyundai,Accent,2014,regular unleaded,138.0,4.0,4.0,,Compact,Sedan,27,14645
1176,Hyundai,Accent,2014,regular unleaded,138.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,27,16395
1177,Hyundai,Accent,2015,regular unleaded,137.0,4.0,4.0,,Compact,Sedan,27,14745
1178,Hyundai,Accent,2015,regular unleaded,137.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,27,14995
1179,Hyundai,Accent,2015,regular unleaded,137.0,4.0,4.0,,Compact,Sedan,26,15745
1180,Hyundai,Accent,2015,regular unleaded,137.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,26,17495
1181,Hyundai,Accent,2015,regular unleaded,137.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,27,16495
1182,Hyundai,Accent,2015,regular unleaded,137.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,26,16195
1183,Hyundai,Accent,2016,regular unleaded,137.0,4.0,4.0,,Compact,Sedan,26,15745
1184,Hyundai,Accent,2016,regular unleaded,137.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,26,17495
1185,Hyundai,Accent,2016,regular unleaded,137.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,26,16195
1186,Hyundai,Accent,2016,regular unleaded,137.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,27,16495
1187,Hyundai,Accent,2016,regular unleaded,137.0,4.0,4.0,,Compact,Sedan,27,14745
1188,Hyundai,Accent,2016,regular unleaded,137.0,4.0,4.0,Hatchback,Compact,4dr Hatchback,27,14995
1192,Honda,Accord Crosstour,2010,regular unleaded,271.0,6.0,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,17,34020
1193,Honda,Accord Crosstour,2010,regular unleaded,271.0,6.0,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,17,36220
1194,Honda,Accord Crosstour,2010,regular unleaded,271.0,6.0,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,18,29670
1195,Honda,Accord Crosstour,2010,regular unleaded,271.0,6.0,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,18,34770
1196,Honda,Accord Crosstour,2010,regular unleaded,271.0,6.0,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,18,32570
1197,Honda,Accord Crosstour,2011,regular unleaded,271.0,6.0,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,18,29990
1198,Honda,Accord Crosstour,2011,regular unleaded,271.0,6.0,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,18,32890
1199,Honda,Accord Crosstour,2011,regular unleaded,271.0,6.0,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,18,36540
1200,Honda,Accord Crosstour,2011,regular unleaded,271.0,6.0,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,18,34340
1201,Honda,Accord Crosstour,2011,regular unleaded,271.0,6.0,4.0,"Crossover,Hatchback",Midsize,4dr Hatchback,18,35090
1202,Honda,Accord Hybrid,2014,regular unleaded,195.0,4.0,4.0,Hybrid,Midsize,Sedan,50,31905
1203,Honda,Accord Hybrid,2014,regular unleaded,195.0,4.0,4.0,Hybrid,Midsize,Sedan,50,29155
1204,Honda,Accord Hybrid,2014,regular unleaded,195.0,4.0,4.0,Hybrid,Midsize,Sedan,50,34905
1205,Honda,Accord Hybrid,2015,regular unleaded,196.0,4.0,4.0,Hybrid,Midsize,Sedan,50,35055
1206,Honda,Accord Hybrid,2015,regular unleaded,196.0,4.0,4.0,Hybrid,Midsize,Sedan,50,32055
1207,Honda,Accord Hybrid,2015,regular unleaded,196.0,4.0,4.0,Hybrid,Midsize,Sedan,50,29305
1208,Honda,Accord Hybrid,2017,regular unleaded,212.0,4.0,4.0,Hybrid,Midsize,Sedan,49,29605
1209,Honda,Accord Hybrid,2017,regular unleaded,212.0,4.0,4.0,Hybrid,Midsize,Sedan,49,32905
1210,Honda,Accord Hybrid,2017,regular unleaded,212.0,4.0,4.0,Hybrid,Midsize,Sedan,49,35955
1211,Honda,Accord Plug-In Hybrid,2014,regular unleaded,196.0,4.0,4.0,Hybrid,Midsize,Sedan,47,39780
1212,Honda,Accord,2015,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,18,30775
1213,Honda,Accord,2015,regular unleaded,278.0,6.0,4.0,,Midsize,Sedan,21,32270
1214,Honda,Accord,2015,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,21,32550
1215,Honda,Accord,2015,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,24,23775
1216,Honda,Accord,2015,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,26300
1217,Honda,Accord,2015,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,30195
1218,Honda,Accord,2015,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,24,25450
1219,Honda,Accord,2015,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,18,32550
1220,Honda,Accord,2015,regular unleaded,189.0,4.0,4.0,,Midsize,Sedan,26,24665
1221,Honda,Accord,2015,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,24,25030
1222,Honda,Accord,2015,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,30270
1223,Honda,Accord,2015,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,25830
1224,Honda,Accord,2015,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,28495
1225,Honda,Accord,2015,regular unleaded,278.0,6.0,4.0,,Midsize,Sedan,21,30495
1226,Honda,Accord,2015,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,21,30775
1227,Honda,Accord,2015,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,24,22105
1228,Honda,Accord,2015,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,28420
1229,Honda,Accord,2015,regular unleaded,278.0,6.0,4.0,,Midsize,Sedan,21,33630
1230,Honda,Accord,2015,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,24625
1231,Honda,Accord,2015,regular unleaded,189.0,4.0,4.0,,Midsize,Sedan,24,23865
1232,Honda,Accord,2015,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,22905
1233,Honda,Accord,2016,regular unleaded,278.0,6.0,4.0,,Midsize,Sedan,21,32745
1234,Honda,Accord,2016,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,28670
1235,Honda,Accord,2016,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,26850
1236,Honda,Accord,2016,regular unleaded,189.0,4.0,4.0,,Midsize,Sedan,26,25065
1237,Honda,Accord,2016,regular unleaded,278.0,6.0,4.0,,Midsize,Sedan,21,30745
1238,Honda,Accord,2016,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,27380
1239,Honda,Accord,2016,regular unleaded,278.0,6.0,4.0,Performance,Midsize,Sedan,21,34680
1240,Honda,Accord,2016,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,27850
1241,Honda,Accord,2016,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,24725
1242,Honda,Accord,2016,regular unleaded,189.0,4.0,4.0,,Midsize,Sedan,23,24265
1243,Honda,Accord,2016,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,26380
1244,Honda,Accord,2016,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,30845
1245,Honda,Accord,2016,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,23,25580
1246,Honda,Accord,2016,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,23005
1247,Honda,Accord,2016,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,23,23875
1248,Honda,Accord,2016,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,28845
1249,Honda,Accord,2016,regular unleaded,189.0,4.0,4.0,,Midsize,Sedan,26,26065
1250,Honda,Accord,2016,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,23,26000
1251,Honda,Accord,2016,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,25725
1252,Honda,Accord,2016,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,24005
1253,Honda,Accord,2016,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,18,31025
1254,Honda,Accord,2016,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,21,34225
1255,Honda,Accord,2016,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,21,33025
1256,Honda,Accord,2016,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,23,22205
1257,Honda,Accord,2016,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,21,31025
1258,Honda,Accord,2016,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,30670
1259,Honda,Accord,2017,regular unleaded,189.0,4.0,4.0,,Midsize,Sedan,26,26215
1260,Honda,Accord,2017,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,23,24025
1261,Honda,Accord,2017,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,30995
1262,Honda,Accord,2017,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,23,22355
1263,Honda,Accord,2017,regular unleaded,278.0,6.0,4.0,Performance,Midsize,Sedan,21,34830
1264,Honda,Accord,2017,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,23,26150
1265,Honda,Accord,2017,regular unleaded,278.0,6.0,4.0,,Midsize,Sedan,21,32895
1266,Honda,Accord,2017,regular unleaded,189.0,4.0,4.0,,Midsize,Sedan,26,25215
1267,Honda,Accord,2017,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,27530
1268,Honda,Accord,2017,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,28820
1269,Honda,Accord,2017,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,24155
1270,Honda,Accord,2017,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,21,34375
1271,Honda,Accord,2017,regular unleaded,278.0,6.0,4.0,,Midsize,Sedan,21,30895
1272,Honda,Accord,2017,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,21,33175
1273,Honda,Accord,2017,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,18,31175
1274,Honda,Accord,2017,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,27000
1275,Honda,Accord,2017,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,28000
1276,Honda,Accord,2017,regular unleaded,189.0,4.0,4.0,,Midsize,Sedan,23,24415
1277,Honda,Accord,2017,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,28995
1278,Honda,Accord,2017,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,30820
1279,Honda,Accord,2017,regular unleaded,278.0,6.0,2.0,Performance,Midsize,Coupe,21,31175
1280,Honda,Accord,2017,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,25875
1281,Honda,Accord,2017,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,26530
1282,Honda,Accord,2017,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,27,23155
1283,Honda,Accord,2017,regular unleaded,189.0,4.0,4.0,,Midsize,Sedan,26,26215
1284,Honda,Accord,2017,regular unleaded,185.0,4.0,4.0,,Midsize,Sedan,23,25730
1285,Honda,Accord,2017,regular unleaded,189.0,4.0,4.0,,Midsize,Sedan,23,25415
1286,Honda,Accord,2017,regular unleaded,185.0,4.0,2.0,,Midsize,Coupe,26,24875
1292,BMW,ActiveHybrid 5,2014,premium unleaded (required),335.0,6.0,4.0,"Luxury,Performance,Hybrid",Large,Sedan,23,61400
1293,BMW,ActiveHybrid 5,2015,premium unleaded (required),335.0,6.0,4.0,"Luxury,Performance,Hybrid",Large,Sedan,23,61900
1294,BMW,ActiveHybrid 5,2016,premium unleaded (required),335.0,6.0,4.0,"Luxury,Performance,Hybrid",Large,Sedan,23,62100
1295,BMW,ActiveHybrid 7,2013,premium unleaded (required),350.0,6.0,4.0,"Luxury,Performance,Hybrid",Large,Sedan,22,84300
1296,BMW,ActiveHybrid 7,2014,premium unleaded (required),350.0,6.0,4.0,"Luxury,Performance,Hybrid",Large,Sedan,22,84300
1297,BMW,ActiveHybrid 7,2015,premium unleaded (required),335.0,6.0,4.0,"Luxury,Performance,Hybrid",Large,Sedan,22,84300
1298,BMW,ActiveHybrid X6,2010,premium unleaded (required),480.0,8.0,4.0,"Crossover,Luxury,Performance,Hybrid",Midsize,4dr SUV,17,88900
1299,BMW,ActiveHybrid X6,2011,premium unleaded (required),480.0,8.0,4.0,"Crossover,Luxury,Performance,Hybrid",Midsize,4dr SUV,17,88900
1300,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,21,17049
1301,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,22,16349
1302,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,22,15949
1303,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,13449
1304,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,22,15449
1305,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,21,17349
1306,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,15649
1307,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,21,16849
1308,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,15149
1309,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,16049
1310,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,21,16549
1311,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,21,17849
1312,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,14349
1313,Suzuki,Aerio,2005,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,21,17549
1314,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,21,16599
1315,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,22,15499
1316,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,15999
1317,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,14099
1318,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,21,16099
1319,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,22,15299
1320,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,22,14599
1321,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,21,16999
1322,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,21,17099
1323,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,14999
1324,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Wagon,22,16199
1325,Suzuki,Aerio,2006,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,15099
1326,Suzuki,Aerio,2007,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,14299
1327,Suzuki,Aerio,2007,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,21,16299
1328,Suzuki,Aerio,2007,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,21,17199
1329,Suzuki,Aerio,2007,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,15299
1330,Suzuki,Aerio,2007,regular unleaded,155.0,4.0,4.0,,Compact,Sedan,22,16199
1343,Oldsmobile,Alero,2002,regular unleaded,170.0,6.0,2.0,,Midsize,Coupe,18,22395
1344,Oldsmobile,Alero,2002,regular unleaded,170.0,6.0,2.0,,Midsize,Coupe,18,21080
1345,Oldsmobile,Alero,2002,regular unleaded,140.0,4.0,4.0,,Midsize,Sedan,21,19605
1346,Oldsmobile,Alero,2002,regular unleaded,170.0,6.0,4.0,,Midsize,Sedan,18,21080
1347,Oldsmobile,Alero,2002,regular unleaded,140.0,4.0,4.0,,Midsize,Sedan,21,17805
1348,Oldsmobile,Alero,2002,regular unleaded,140.0,4.0,2.0,,Midsize,Coupe,21,17805
1349,Oldsmobile,Alero,2002,regular unleaded,140.0,4.0,2.0,,Midsize,Coupe,21,19855
1350,Oldsmobile,Alero,2002,regular unleaded,170.0,6.0,4.0,,Midsize,Sedan,18,22145
1351,Oldsmobile,Alero,2003,regular unleaded,170.0,6.0,4.0,,Midsize,Sedan,18,21585
1352,Oldsmobile,Alero,2003,regular unleaded,140.0,4.0,2.0,,Midsize,Coupe,21,18085
1353,Oldsmobile,Alero,2003,regular unleaded,170.0,6.0,2.0,,Midsize,Coupe,18,21585
1354,Oldsmobile,Alero,2003,regular unleaded,140.0,4.0,4.0,,Midsize,Sedan,21,20035
1355,Oldsmobile,Alero,2003,regular unleaded,170.0,6.0,2.0,,Midsize,Coupe,18,22935
1356,Oldsmobile,Alero,2003,regular unleaded,170.0,6.0,4.0,,Midsize,Sedan,18,22685
1357,Oldsmobile,Alero,2003,regular unleaded,140.0,4.0,4.0,,Midsize,Sedan,21,18085
1358,Oldsmobile,Alero,2003,regular unleaded,140.0,4.0,2.0,,Midsize,Coupe,21,20035
1359,Oldsmobile,Alero,2004,regular unleaded,170.0,6.0,2.0,,Midsize,Coupe,18,23335
1360,Oldsmobile,Alero,2004,regular unleaded,140.0,4.0,4.0,,Midsize,Sedan,21,18485
1361,Oldsmobile,Alero,2004,regular unleaded,170.0,6.0,4.0,,Midsize,Sedan,18,21985
1362,Oldsmobile,Alero,2004,regular unleaded,140.0,4.0,2.0,,Midsize,Coupe,21,20435
1363,Oldsmobile,Alero,2004,regular unleaded,140.0,4.0,2.0,,Midsize,Coupe,21,18485
1364,Oldsmobile,Alero,2004,regular unleaded,140.0,4.0,4.0,,Midsize,Sedan,21,20435
1365,Oldsmobile,Alero,2004,regular unleaded,170.0,6.0,4.0,,Midsize,Sedan,18,23085
1366,Oldsmobile,Alero,2004,regular unleaded,170.0,6.0,2.0,,Midsize,Coupe,18,21985
1370,Audi,allroad quattro,2003,regular unleaded,250.0,6.0,4.0,"Crossover,Luxury,Performance",Midsize,Wagon,14,39950
1371,Audi,allroad quattro,2003,regular unleaded,250.0,6.0,4.0,"Crossover,Luxury,Performance",Midsize,Wagon,15,41000
1372,Audi,allroad quattro,2004,regular unleaded,300.0,8.0,4.0,"Crossover,Luxury,Performance",Midsize,Wagon,14,46950
1373,Audi,allroad quattro,2004,regular unleaded,250.0,6.0,4.0,"Crossover,Luxury,Performance",Midsize,Wagon,15,39950
1374,Audi,allroad quattro,2004,regular unleaded,250.0,6.0,4.0,"Crossover,Luxury,Performance",Midsize,Wagon,14,39950
1375,Audi,allroad quattro,2005,regular unleaded,250.0,6.0,4.0,"Crossover,Luxury,Performance",Midsize,Wagon,14,40250
1376,Audi,allroad quattro,2005,regular unleaded,300.0,8.0,4.0,"Crossover,Luxury,Performance",Midsize,Wagon,14,47250
1377,Audi,allroad quattro,2005,regular unleaded,250.0,6.0,4.0,"Crossover,Luxury,Performance",Midsize,Wagon,15,40250
1378,Audi,allroad,2014,premium unleaded (recommended),220.0,4.0,4.0,Luxury,Midsize,Wagon,20,40700
1379,Audi,allroad,2014,premium unleaded (recommended),220.0,4.0,4.0,Luxury,Midsize,Wagon,20,43300
1380,Audi,allroad,2014,premium unleaded (recommended),220.0,4.0,4.0,Luxury,Midsize,Wagon,20,49200
1381,Audi,allroad,2015,premium unleaded (recommended),220.0,4.0,4.0,Luxury,Midsize,Wagon,21,44500
1382,Audi,allroad,2015,premium unleaded (recommended),220.0,4.0,4.0,Luxury,Midsize,Wagon,21,42400
1383,Audi,allroad,2015,premium unleaded (recommended),220.0,4.0,4.0,Luxury,Midsize,Wagon,21,49800
1384,Audi,allroad,2016,premium unleaded (recommended),220.0,4.0,4.0,Luxury,Midsize,Wagon,21,42700
1385,Audi,allroad,2016,premium unleaded (recommended),220.0,4.0,4.0,Luxury,Midsize,Wagon,21,44800
1386,BMW,ALPINA B6 Gran Coupe,2015,premium unleaded (required),540.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,16,117300
1387,BMW,ALPINA B6 Gran Coupe,2016,premium unleaded (required),600.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,15,122200
1388,BMW,ALPINA B6 Gran Coupe,2017,premium unleaded (required),600.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,15,122500
1389,BMW,ALPINA B7,2014,premium unleaded (required),540.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,16,135200
1390,BMW,ALPINA B7,2014,premium unleaded (required),540.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,16,132200
1391,BMW,ALPINA B7,2014,premium unleaded (required),540.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,16,131300
1392,BMW,ALPINA B7,2014,premium unleaded (required),540.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,16,128300
1393,BMW,ALPINA B7,2015,premium unleaded (required),540.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,16,132200
1394,BMW,ALPINA B7,2015,premium unleaded (required),540.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,16,131300
1395,BMW,ALPINA B7,2015,premium unleaded (required),540.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,16,135200
1396,BMW,ALPINA B7,2015,premium unleaded (required),540.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,16,128300
1397,BMW,ALPINA B7,2017,premium unleaded (required),600.0,8.0,4.0,"Factory Tuner,Luxury,High-Performance",Large,Sedan,16,137000
1398,BMW,Alpina,2003,premium unleaded (required),375.0,8.0,2.0,"Exotic,Factory Tuner,Luxury,High-Performance",Compact,Convertible,13,136900
1399,Nissan,Altima Hybrid,2009,regular unleaded,198.0,4.0,4.0,Hybrid,Midsize,Sedan,35,26650
1400,Nissan,Altima Hybrid,2010,regular unleaded,158.0,4.0,4.0,Hybrid,Midsize,Sedan,35,26780
1401,Nissan,Altima Hybrid,2011,regular unleaded,198.0,4.0,4.0,Hybrid,Midsize,Sedan,33,26800
1402,Nissan,Altima,2015,regular unleaded,182.0,4.0,4.0,,Midsize,Sedan,27,22560
1403,Nissan,Altima,2015,regular unleaded,182.0,4.0,4.0,,Midsize,Sedan,27,28150
1404,Nissan,Altima,2015,regular unleaded,270.0,6.0,4.0,Performance,Midsize,Sedan,22,31950
1405,Nissan,Altima,2015,regular unleaded,182.0,4.0,4.0,,Midsize,Sedan,27,22300
1406,Nissan,Altima,2015,regular unleaded,270.0,6.0,4.0,Performance,Midsize,Sedan,22,29830
1407,Nissan,Altima,2015,regular unleaded,270.0,6.0,4.0,Performance,Midsize,Sedan,22,32350
1408,Nissan,Altima,2015,regular unleaded,270.0,6.0,4.0,Performance,Midsize,Sedan,22,26450
1409,Nissan,Altima,2015,regular unleaded,182.0,4.0,4.0,,Midsize,Sedan,27,24720
1410,Nissan,Altima,2016,regular unleaded,270.0,6.0,4.0,Performance,Midsize,Sedan,22,32090
1411,Nissan,Altima,2016,regular unleaded,270.0,6.0,4.0,Performance,Midsize,Sedan,22,27390
1412,Nissan,Altima,2016,regular unleaded,182.0,4.0,4.0,,Midsize,Sedan,27,22500
1413,Nissan,Altima,2016,regular unleaded,182.0,4.0,4.0,,Midsize,Sedan,27,22900
1414,Nissan,Altima,2016,regular unleaded,182.0,4.0,4.0,,Midsize,Sedan,27,24470
1415,Nissan,Altima,2016,regular unleaded,182.0,4.0,4.0,,Midsize,Sedan,27,25460
